J. Kim's Office Hours (Rm 426),10/25/2004,10:00 AM,10/25/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim's Office Hours (Rm 426),11/1/2004,10:00 AM,11/1/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim's Office Hours (Rm 426),11/8/2004,10:00 AM,11/8/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim's Office Hours (Rm 426),11/15/2004,10:00 AM,11/15/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim's Office Hours (Rm 426),11/22/2004,10:00 AM,11/22/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
Job Search Strategies* (Includes OCI Orientation) - Kasbeer Hall,8/18/2005,5:15 PM,8/18/2005,6:45 PM,FALSE,FALSE,PROGRAMS/EVENTS
Job Search Strategies* (Includes OCI Orientation) - Rubloff Auditorium,8/22/2005,12:00 PM,8/22/2005,1:30 PM,FALSE,FALSE,
Journals Banquet - Kasbeer Hall,4/26/2006,5:00 PM,4/26/2006,7:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Judicial Clerkship Panel - Room 110,3/22/2005,12:00 PM,3/22/2005,1:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Judicial Conference Taping (Rm 160),12/3/2004,1:00 AM,12/3/2004,1:00 AM,TRUE,FALSE,STUDENT ACTIVITIES
Kelly Office Hours Rm 320,10/20/2004,3:00 PM,10/20/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Kelly Office Hours Rm 320,10/27/2004,3:00 PM,10/27/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Kelly Office Hours Rm 320,11/3/2004,3:00 PM,11/3/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Kelly Office Hours Rm 320,11/10/2004,3:00 PM,11/10/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Kelly Office Hours Rm 320,11/17/2004,3:00 PM,11/17/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Kwall Review (Rm 140),12/7/2004,2:00 PM,12/7/2004,4:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
L. Peeters Office Hours Rm 322,10/20/2004,11:00 AM,10/20/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
L. Peeters Office Hours Rm 322,10/27/2004,11:00 AM,10/27/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
L. Peeters Office Hours Rm 322,11/3/2004,11:00 AM,11/3/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
L. Peeters Office Hours Rm 322,11/10/2004,11:00 AM,11/10/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
L. Peeters Office Hours Rm 322,11/17/2004,11:00 AM,11/17/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
LABOR DAY - NO CLASSES,9/5/2005,1:00 AM,9/5/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Lammers Office Hours Rm 330,10/21/2004,2:00 PM,10/21/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Lammers Office Hours Rm 330,10/28/2004,2:00 PM,10/28/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Lammers Office Hours Rm 330,11/4/2004,2:00 PM,11/4/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Lammers Office Hours Rm 330,11/11/2004,2:00 PM,11/11/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Lammers Office Hours Rm 330,11/18/2004,2:00 PM,11/18/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
LAST FRIDAY CLASSES,5/3/2006,1:00 AM,5/3/2006,1:00 AM,FALSE,FALSE,
LAST MONDAY CLASSES,5/1/2006,1:00 AM,5/1/2006,1:00 AM,FALSE,FALSE,
LAST SATURDAY CLASSES,4/29/2006,1:00 AM,4/29/2006,1:00 AM,FALSE,FALSE,
LAST THURSDAY CLASSES,5/2/2006,1:00 AM,5/2/2006,1:00 AM,FALSE,FALSE,
LAST TUESDAY CLASSES,4/25/2006,1:00 AM,4/25/2006,1:00 AM,FALSE,FALSE,
Last Tuesday of Classes ,11/23/2004,1:00 AM,11/23/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
LAST WEDNESDAY CLASSES,4/26/2006,1:00 AM,4/26/2006,1:00 AM,FALSE,FALSE,
Late Registration/Change of Registration - January 15-21 2005,1/15/2005,1:00 AM,1/15/2005,1:00 AM,FALSE,FALSE,
Law & Literature Program - Rubloff Auditorium,9/12/2005,5:00 PM,9/12/2005,7:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Law Alumni Gathering with Father Garanzini University Club ,11/10/2004,4:30 PM,11/10/2004,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Law Alumni Reunion & Awards Dinner - Westin River North,10/22/2005,1:00 AM,10/22/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Law Donor/Student Reception - TBA ,2/17/2005,5:00 PM,2/17/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Law Faculty Meeting - Rubloff Reception Area,9/6/2005,12:00 PM,9/6/2005,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Law Faculty Meeting - Rubloff Reception Area,9/20/2005,12:00 PM,9/20/2005,2:00 PM,FALSE,FALSE,
Law Faculty Meeting - Rubloff Reception Area,10/4/2005,12:00 PM,10/4/2005,2:00 PM,FALSE,FALSE,
Law Faculty Meeting - Rubloff Reception Area,10/18/2005,12:00 PM,10/18/2005,2:00 PM,FALSE,FALSE,
Law Faculty Meeting - Rubloff Reception Area,11/1/2005,12:00 PM,11/1/2005,2:00 PM,FALSE,FALSE,
Law Faculty Meeting - Rubloff Reception Area,11/15/2005,12:00 PM,11/15/2005,2:00 PM,FALSE,FALSE,
Law Faculty Meeting - Rubloff Reception Area,11/29/2005,12:00 PM,11/29/2005,2:00 PM,FALSE,FALSE,
Law Faculty Meeting- Rubloff Reception Area ,12/6/2005,12:00 PM,12/6/2005,2:00 PM,FALSE,FALSE,
Law Faculty Workshop/Presentation - Rubloff Reception,9/13/2005,12:30 PM,9/13/2005,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Law Faculty Workshop/Presentation - Rubloff Reception,11/8/2005,12:00 PM,11/8/2005,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Law Faculty Workshop/Presentation - Rubloff Reception,12/13/2005,12:00 PM,12/13/2005,1:00 AM,FALSE,FALSE,FACULTY & STAFF
Law Faculty Workshop/Presentation - Rubloff Reception ,10/11/2005,12:00 PM,10/11/2005,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Law Journal Conference - Kasbeer Hall,3/31/2006,5:00 PM,3/31/2006,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Law Journal Conference - Rubloff Auditorium/Kasbeer Hall,4/1/2006,9:00 AM,4/1/2006,5:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
"Law Journal Conference ""Death & Dying:  An Examination of End of Life Issues 30 Years After Quinlan",4/8/2005,6:00 PM,4/8/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
"Law Journal Conference ""Death & Dying:  An Examination of End of Life Issues 30 Years After Quinlan",4/9/2005,10:00 AM,4/9/2005,5:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
LAW JOURNAL CONFRENCE - 5:00 p.m. Faculty Lounge,4/7/2005,1:00 AM,4/7/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Law Journal Reading Committee (Rm 260),11/29/2004,5:00 PM,11/29/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Law School Closed,1/1/2005,1:00 AM,1/1/2005,1:00 AM,FALSE,FALSE,
Law School Closed,1/2/2005,1:00 AM,1/2/2005,1:00 AM,FALSE,FALSE,
Law School Faculty/Staff Luncheon,4/29/2005,12:00 PM,4/29/2005,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Law School Family Day - Kasbeer Hall ,10/23/2005,1:00 PM,10/23/2005,3:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Law School Family Day - Room 110,10/24/2004,1:00 PM,10/24/2004,3:00 PM,FALSE,FALSE,
LAW SCHOOL GRADUATION - Lake Shore Campus,5/20/2006,4:00 PM,5/20/2006,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Law Student Activities Fair - Kasbeer Hall,9/1/2005,4:30 PM,9/1/2005,6:30 PM,FALSE,FALSE,STUDENT ACTIVITIES
Legal Writing (Reddick) (Conference Room),1/18/2005,7:00 PM,1/18/2005,9:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Legal Writing Class/Collins (Room 332),1/19/2005,7:00 PM,1/19/2005,9:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Legal Writing Make up Class (Kelly) Room 354,1/19/2005,5:00 PM,1/19/2005,7:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Lehrer Remedies Review (Room 140),12/4/2004,8:45 AM,12/4/2004,10:00 AM,FALSE,FALSE,
Leighton's Office Hours (Rm 330),10/18/2004,3:00 PM,10/18/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Leighton's Office Hours (Rm 330),10/25/2004,3:00 PM,10/25/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Leighton's Office Hours (Rm 330),11/1/2004,3:00 PM,11/1/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Leighton's Office Hours (Rm 330),11/8/2004,3:00 PM,11/8/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Leighton's Office Hours (Rm 330),11/15/2004,3:00 PM,11/15/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Leighton's Office Hours (Rm 330),11/22/2004,3:00 PM,11/22/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Levy/Legal Writing,1/28/2005,11:00 AM,1/28/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,2/4/2005,11:00 AM,2/4/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,2/11/2005,11:00 AM,2/11/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,2/18/2005,11:00 AM,2/18/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,2/25/2005,11:00 AM,2/25/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,3/4/2005,11:00 AM,3/4/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,3/11/2005,11:00 AM,3/11/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,3/18/2005,11:00 AM,3/18/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,3/25/2005,11:00 AM,3/25/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,4/1/2005,11:00 AM,4/1/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,4/8/2005,11:00 AM,4/8/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,4/15/2005,11:00 AM,4/15/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,4/22/2005,11:00 AM,4/22/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Levy/Legal Writing,4/29/2005,11:00 AM,4/29/2005,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Locke Review (Room 240),12/3/2004,2:00 PM,12/3/2004,4:00 PM,FALSE,FALSE,
Locker Distribution for Returning Students - Room L14,8/18/2005,2:00 PM,8/18/2005,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Locker Distribution for Returning Students - Room L14,8/19/2005,2:00 PM,8/19/2005,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Locker Distribution for Returning Students - Room L14,8/22/2005,2:00 PM,8/22/2005,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Locker Distribution for Returning Students - Room L14,8/23/2005,2:00 PM,8/23/2005,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Lockers Moved to 25 East Pearson,6/6/2005,1:00 AM,6/6/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Loyola MLK Jr. Day Celebration - Kasbeer Hall,1/19/2005,5:30 PM,1/19/2005,8:30 PM,FALSE,FALSE,PROGRAMS/EVENTS
LW Conferences (Rm 332),11/6/2004,11:00 AM,11/6/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Maguire Hall 3rd Floor moves to 25 East Pearson Floors 13 & 14 ,6/10/2005,1:00 AM,6/10/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Maguire Hall 4th & 5th Floors move to 25 East Pearson 13th & 14th floors.,6/13/2005,1:00 AM,6/13/2005,1:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
Maguire Hall 4th & 5th Floors move to 25 East Pearson 13th & 14th floors.,6/14/2005,1:00 AM,6/14/2005,1:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
Maguire Hall 4th & 5th Floors move to 25 East Pearson 13th & 14th floors.,6/15/2005,1:00 AM,6/15/2005,1:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
Maguire Hall 4th Floor Reg. & Records Space Saver Unit Relocation,6/9/2005,1:00 AM,6/9/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Maguire Hall 4th Floor Reg. & Records Space Saver Unit Relocation,6/10/2005,1:00 AM,6/10/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Maguire Hall 4th Floor Reg. & Records Space Saver Unit Relocation,6/11/2005,1:00 AM,6/11/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Maguire Hall 4th Floor Reg. & Records Space Saver Unit Relocation,6/12/2005,1:00 AM,6/12/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Maguire Hall 4th Floor Reg. & Records Space Saver Unit Relocation,6/13/2005,1:00 AM,6/13/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Maguire Hall 4th Floor Reg. & Records Space Saver Unit Relocation,6/14/2005,1:00 AM,6/14/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Maguire Hall 4th Floor Reg. & Records Space Saver Unit Relocation,6/15/2005,1:00 AM,6/15/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
MAKE-UP AND REVIEW DAY,4/13/2006,1:00 AM,4/13/2006,1:00 AM,FALSE,FALSE,
MAKE-UP AND SUPPLEMENTAL CLASSES,12/3/2005,1:00 AM,12/3/2005,1:00 AM,FALSE,FALSE,
MAKE-UP AND SUPPLEMENTAL CLASSES,12/4/2005,1:00 AM,12/4/2005,1:00 AM,FALSE,FALSE,
MAKE-UP DAY AND SUPPLEMENTAL CLASSES,11/29/2005,1:00 AM,11/29/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
MAKE-UP DAY FOR NOVEMBER 23 - Wednesday Classes,11/30/2005,1:00 AM,11/30/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
MAKE-UP DAY FOR NOVEMBER 24 (Thanksgiving- Thursday Classes),12/1/2005,1:00 AM,12/1/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
MAKE-UP DAY FOR NOVEMBER 25 - FRIDAY CLASSES,12/2/2005,1:00 AM,12/2/2005,1:00 AM,FALSE,FALSE,
MAKE-UP DAY FOR SEPTEMBER (Labor Day-Monday classes),11/28/2005,1:00 AM,11/28/2005,1:00 AM,FALSE,FALSE,
Mandatory 1L Public Service Convocation (Day Students) - Rubloff Auditorium,4/5/2005,12:00 PM,4/5/2005,1:30 PM,FALSE,FALSE,PROGRAMS/EVENTS
Mandatory 1L Public Service Convocation (PT/Evening) - Room 110,4/6/2005,5:30 PM,4/6/2005,7:00 PM,FALSE,FALSE,
Mandatory 2L Meeting (Rm 110),11/16/2004,1:00 PM,11/16/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mandatory 2L Meeting (Rm 110),11/17/2004,6:00 PM,11/17/2004,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Martin Luther King Jr. Holiday- No Classes,1/16/2006,1:00 AM,1/16/2006,1:00 AM,FALSE,FALSE,
Martin Luther King Jr. Holiday--NO CLASSES - Law School Closed,1/17/2005,1:00 AM,1/17/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Mass of the Holy Spirit (Luncheon) - Kasbeer Hall,9/12/2005,11:30 AM,9/12/2005,1:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Mastny Office Hours Rm 140,10/21/2004,12:00 PM,10/21/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mastny Office Hours Rm 140,10/28/2004,12:00 PM,10/28/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mastny Office Hours Rm 140,11/4/2004,12:00 PM,11/4/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mastny Office Hours Rm 140,11/11/2004,12:00 PM,11/11/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mastny Office Hours Rm 140,11/18/2004,12:00 PM,11/18/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mastny Office Hours Rm 230,10/21/2004,11:00 AM,10/21/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mastny Office Hours Rm 230,10/28/2004,11:00 AM,10/28/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mastny Office Hours Rm 230,11/4/2004,11:00 AM,11/4/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mastny Office Hours Rm 230,11/11/2004,11:00 AM,11/11/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Mastny Office Hours Rm 230,11/18/2004,11:00 AM,11/18/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
McFadden Int'l Law Review Session (Rm 140),12/3/2004,12:00 PM,12/3/2004,2:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Medicare/Medicaid: NationalAdvocates Respond to Proposal for Change - Elder Law Initiative,3/3/2005,12:00 PM,3/3/2005,1:30 PM,FALSE,FALSE,
Meet the Public Service Employers Reception - Kasbeer Hall,10/18/2005,4:30 PM,10/18/2005,6:30 PM,FALSE,FALSE,PROGRAMS/EVENTS
Meeting (Rm 240),11/22/2004,5:00 PM,11/22/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Memorial for the mother of Jim Faught(Room 240),12/10/2004,4:00 PM,12/10/2004,5:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Midwest Public Interest Law Career Conference - Northwestner Law School,2/26/2005,1:00 AM,2/26/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
MJ Make-up Class (Rm 334),12/2/2004,7:00 PM,12/2/2004,9:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
MJ Make-up Classes (Rm 334),12/1/2004,7:00 PM,12/1/2004,9:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
MJ Tutors Office Hours Rm 354,10/20/2004,6:00 PM,10/20/2004,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
MJ Tutors Office Hours Rm 354,10/27/2004,6:00 PM,10/27/2004,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
MJ Tutors Office Hours Rm 354,11/3/2004,6:00 PM,11/3/2004,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
MJ Tutors Office Hours Rm 354,11/10/2004,6:00 PM,11/10/2004,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
MJ Tutors Office Hours Rm 354,11/17/2004,6:00 PM,11/17/2004,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Moot Court Taping,1/31/2005,4:00 PM,1/31/2005,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Moot Court Try Outs (Room 160),11/17/2004,3:00 PM,11/17/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Murdock Business Org Test Review (Room 110),1/19/2005,5:00 PM,1/19/2005,6:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Murphy's Office Hours (Rm 230),10/18/2004,12:00 PM,10/18/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Murphy's Office Hours (Rm 230),10/25/2004,12:00 PM,10/25/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Murphy's Office Hours (Rm 230),11/1/2004,12:00 PM,11/1/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Murphy's Office Hours (Rm 230),11/8/2004,12:00 PM,11/8/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Murphy's Office Hours (Rm 230),11/15/2004,12:00 PM,11/15/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Murphy's Office Hours (Rm 230),11/22/2004,12:00 PM,11/22/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
National Academy of Elder Law Attorneys - TBA,11/5/2005,9:00 AM,11/5/2005,5:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Negotiable Instruments Review Session (Rm 354),12/3/2004,9:00 AM,12/3/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
New Year's Eve - Law School Closed,12/31/2004,1:00 AM,12/31/2004,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Nicol's Legal Writing (Room 230),11/17/2004,4:00 PM,11/17/2004,5:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
NITA Tentative,10/9/2004,1:00 AM,10/9/2004,1:00 AM,FALSE,FALSE,FACULTY & STAFF
NO CLASSES,11/25/2004,1:00 AM,11/25/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
NO CLASSES,11/26/2004,1:00 AM,11/26/2004,1:00 AM,FALSE,FALSE,
No Classes,12/3/2004,1:00 AM,12/3/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
NO CLASSES - EASTER BREAK,3/24/2005,1:00 AM,3/24/2005,1:00 AM,FALSE,FALSE,
NO CLASSES - EASTER BREAK,3/25/2005,1:00 AM,3/25/2005,1:00 AM,FALSE,FALSE,
NO CLASSES - EASTER BREAK,3/26/2005,1:00 AM,3/26/2005,1:00 AM,FALSE,FALSE,
NO CLASSES - THANKSGIVING BREAK,11/24/2004,1:00 AM,11/24/2004,1:00 AM,FALSE,FALSE,
NO SATURDAY CLASSES,4/15/2006,1:00 AM,4/15/2006,1:00 AM,FALSE,FALSE,
Oral Arguments (Rm 160),12/1/2004,1:00 PM,12/1/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Orientation/Fundamentals,8/15/2005,1:00 AM,8/15/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Orientation/Fundamentals,8/16/2005,1:00 AM,8/16/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Orientation/Fundamentals,8/17/2005,1:00 AM,8/17/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Orientation/Fundamentals,8/18/2005,1:00 AM,8/18/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Overbec/Mass during law exams (Room 240),5/15/2005,3:30 PM,5/15/2005,5:30 PM,FALSE,FALSE,
Overbeck/Course Review (Room 354),5/6/2005,12:30 PM,5/6/2005,2:30 PM,FALSE,FALSE,ACADEMIC CALENDAR
Overbeck/Mass during law exams (Room 240),5/8/2005,3:30 PM,5/8/2005,5:30 PM,FALSE,FALSE,
Overbeck-Buddhist MeditationRelaxationFocusing (Room 160),12/20/2004,6:00 PM,12/20/2004,8:00 PM,FALSE,FALSE,
Overbeck-Buddhist MeditationRelaxationFocusing (Room 426),1/24/2005,6:00 PM,1/24/2005,8:00 PM,FALSE,FALSE,
Overbeck-MeditationRelaxationFocusing (Room 160),12/13/2004,6:00 PM,12/13/2004,8:00 PM,FALSE,FALSE,
PACHANGA NIGHT! - Kasbeer Hall,4/21/2005,8:00 PM,4/21/2005,11:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
PAD Event (Rm 110),10/30/2004,1:00 PM,10/30/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
PAD: McMorrow Award Presentation - Rubloff Auditorium,2/8/2005,6:00 PM,2/8/2005,1:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
Part-Time Faculty Breakfast - Kasbeer Hall ,9/21/2005,8:00 AM,9/21/2005,9:30 AM,FALSE,FALSE,PROGRAMS/EVENTS
Patel Office Hours Rm 426,10/20/2004,1:00 PM,10/20/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 426,10/20/2004,3:00 PM,10/20/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 426,10/27/2004,1:00 PM,10/27/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 426,10/27/2004,3:00 PM,10/27/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 426,11/3/2004,1:00 PM,11/3/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 426,11/3/2004,3:00 PM,11/3/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 426,11/10/2004,1:00 PM,11/10/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 426,11/10/2004,3:00 PM,11/10/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 426,11/17/2004,1:00 PM,11/17/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 426,11/17/2004,3:00 PM,11/17/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 5th Floor Conference,10/20/2004,5:00 PM,10/20/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 5th Floor Conference,10/27/2004,5:00 PM,10/27/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 5th Floor Conference,11/3/2004,5:00 PM,11/3/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 5th Floor Conference,11/10/2004,5:00 PM,11/10/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel Office Hours Rm 5th Floor Conference,11/17/2004,5:00 PM,11/17/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel's Office Hours (Rm 140),10/18/2004,5:00 PM,10/18/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel's Office Hours (Rm 140),10/25/2004,5:00 PM,10/25/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel's Office Hours (Rm 140),11/1/2004,5:00 PM,11/1/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel's Office Hours (Rm 140),11/8/2004,5:00 PM,11/8/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patel's Office Hours (Rm 140),11/15/2004,5:00 PM,11/15/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Patient Advocacy Forum (Rm 324),4/15/2005,1:00 AM,4/15/2005,1:00 AM,TRUE,FALSE,PROGRAMS/EVENTS
